"1M","1","68.7"
"1M","2","81.7"
"1M","5","87.7"
"1M","1","71.4"
"1M","2","82.8"
"1M","5","89.0"
"1M","1","70.6"
"1M","2","83.0"
"1M","5","87.9"
"1M","1","75.4"
"1M","2","80.7"
"1M","5","88.1"
