"1M","1","72.9"
"1M","2","81.5"
"1M","5","88.3"
"1M","1","67.1"
"1M","2","82.2"
"1M","5","87.8"
"1M","1","77.9"
"1M","2","81.8"
"1M","5","87.6"
"1M","1","67.7"
"1M","2","82.5"
"1M","5","87.1"
